Страна,Отрасль,Компания,Год,document_id,Principle_code,Principle_text,Presence,Evidence (Text),Date of analysis,Analysis model
Japan,Construction,JGC Holdings,2022,construction_japan_jgc_holdings_2022,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,JGC Holdings,2022,construction_japan_jgc_holdings_2022,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,JGC Holdings,2022,construction_japan_jgc_holdings_2022,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,JGC Holdings,2022,construction_japan_jgc_holdings_2022,WtoC09,Поддержание высокого профессионального уровня,brief_mention,"We manage, guide and lead employees to realize their full potential",04.04.2026,GPT 5.3-Codex
Japan,Construction,JGC Holdings,2022,construction_japan_jgc_holdings_2022,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,we strive to enhance our reputation,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",explicit_section,"Do not hinder fair, transparent, and free competition ... particularly in the bidding and tendering for construction work.",04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,brief_mention,"Fair, Transparent and Free Competition",04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP07,Соблюдать права интеллектуальные собственности конкурентов,brief_mention,Do not unlawfully or wrongfully harm intellectual property ... of other individuals or companies.,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP08,Не распространять ложную и порочащую информацию о конкурентах,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP09,Предостерегать конкурентов от нарушения данных принципов с их стороны.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,COMP10,Сообщать регулятору о замеченных неэтичных действиях конкурентов.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI01,Равные права всех акционеров и кредиторов на доступ к информации,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI02,"Организация собраний акционеров, максимально облегчающая доступ каждого акционера к участию в собрании",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI03,Максимально полное и своевременное раскрытие всей существенной информации для акционеров и кредиторов,explicit_section,"Disclose information related to Group business activities and performance in a timely, appropriate, and fair manner.",04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI04,Прозрачное проведение собраний и принятие решений компанией,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI05,Предотвращение инсайдерской торговли,explicit_section,Do not engage in insider transactions.,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI06,Обоснованная дивидендная политика,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI07,Защита прав миноритарных акционеров,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoI08,Справедливое отношение к кредиторам компании при погашении долга,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoS01,Выбор поставщиков по критерию эффективности,explicit_section,"Enter into transparent, fair, and reasonable contracts with subcontractors.",04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoS02,Равный доступ всех поставщиков к информации и в участию в тендерах,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoS03,Отказ от злоупотребления рыночной властью по отношению к поставщикам,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoS04,Преимущества или квоты для социально ориентированных поставщиков и малого бизнеса при проведении тендеров,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoS05,"Своевременное информирование поставщиков о всех изменениях на стороне заказчика, которые влияют на исполнение текущих договоров и участие в будущих тендерах",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoS06,Ориентация на долгосрочное устойчивое партнерство с поставщиками,brief_mention,Respect each other’s positions and maintain fair and healthy relations.,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,CtoS07,"Отказ от манипулирования условиями тендера (технические задания, сроки, требования к поставщикам и т. п.) с целью создания преимуществ для поставщиков, которые не являются объективно более эффективными",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT01,Равный доступ всех работников к горячей линии и равные права на справедливое рассмотрение заявления,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT02,Сохранение конфиденциальности собранных материалов в ходе расследования,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT03,Запрет преследования заявителей,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT04,Гарантия анонимности заявителя и свидетелей,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",brief_mention,Upon identifying any individuals responsible for violating the Code ... apply appropriate disciplinary measures.,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC01,Поддержание высокого уровня качества выполняемой работы,brief_mention,follow the highest standards of ethical conduct in our corporate activities,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,"Safeguard the intellectual property, trade secrets, rights, assets, reputation, trust of the Kajima Group.",04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC03,Конфиденциальность и информационная безопасность (против утечек),explicit_section,"thoroughly controlling all processes related to the collection, management, use, disclosure ... of private and client information",04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),explicit_section,Safeguard the intellectual property ... of the Kajima Group,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,Observe the letter and the spirit of all laws and regulations whether international or domestic.,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC09,Поддержание высокого профессионального уровня,brief_mention,provide a workplace environment that allows all employees to develop their abilities to the fullest,04.04.2026,GPT 5.3-Codex
Japan,Construction,Kajima Corporation,2021,construction_japan_kajima_corporation_2021,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,"Safeguard ... reputation, trust of the Kajima Group",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",brief_mention,"We will promote fair, transparent and free competition",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,brief_mention,"fair, transparent and free competition",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP07,Соблюдать права интеллектуальные собственности конкурентов,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP08,Не распространять ложную и порочащую информацию о конкурентах,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP09,Предостерегать конкурентов от нарушения данных принципов с их стороны.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,COMP10,Сообщать регулятору о замеченных неэтичных действиях конкурентов.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI01,Равные права всех акционеров и кредиторов на доступ к информации,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI02,"Организация собраний акционеров, максимально облегчающая доступ каждого акционера к участию в собрании",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI03,Максимально полное и своевременное раскрытие всей существенной информации для акционеров и кредиторов,explicit_section,will proactively disclose useful and reliable information in a timely and appropriate manner,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI04,Прозрачное проведение собраний и принятие решений компанией,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI05,Предотвращение инсайдерской торговли,explicit_section,We will not engage in insider trading.,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI06,Обоснованная дивидендная политика,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI07,Защита прав миноритарных акционеров,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoI08,Справедливое отношение к кредиторам компании при погашении долга,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoS01,Выбор поставщиков по критерию эффективности,explicit_section,"We will conduct fair and equal business transactions with business partners, including subcontractors and material suppliers",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoS02,Равный доступ всех поставщиков к информации и в участию в тендерах,explicit_section,fair and equal business transactions with business partners,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoS03,Отказ от злоупотребления рыночной властью по отношению к поставщикам,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoS04,Преимущества или квоты для социально ориентированных поставщиков и малого бизнеса при проведении тендеров,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoS05,"Своевременное информирование поставщиков о всех изменениях на стороне заказчика, которые влияют на исполнение текущих договоров и участие в будущих тендерах",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoS06,Ориентация на долгосрочное устойчивое партнерство с поставщиками,explicit_section,"promote partnerships aiming for cooperation, coexistence, and co-prosperity",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,CtoS07,"Отказ от манипулирования условиями тендера (технические задания, сроки, требования к поставщикам и т. п.) с целью создания преимуществ для поставщиков, которые не являются объективно более эффективными",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT01,Равный доступ всех работников к горячей линии и равные права на справедливое рассмотрение заявления,brief_mention,"establish a whistle blower system to allow any officer, employee, as well as outsider, to report",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT02,Сохранение конфиденциальности собранных материалов в ходе расследования,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT03,Запрет преследования заявителей,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT04,Гарантия анонимности заявителя и свидетелей,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",explicit_section,we will immediately investigate ... take strict disciplinary actions ... and work tirelessly to prevent recurrence,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,explicit_section,establish a whistle blower system ... to report ... any violations,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC01,Поддержание высокого уровня качества выполняемой работы,brief_mention,standard behavior and the compliance framework,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,"We will use company assets, facilities, and equipment in an appropriate manner.",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC03,Конфиденциальность и информационная безопасность (против утечек),explicit_section,"appropriately manage or protect confidential information, personal information",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),explicit_section,protect ... intellectual property rights of POC Group and others,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,"strict compliance with laws, regulations, and international rules",04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC09,Поддержание высокого профессионального уровня,brief_mention,create a pleasant and rewarding work environment ... so that each employee can demonstrate their abilities to the fullest,04.04.2026,GPT 5.3-Codex
Japan,Construction,Penta-Ocean Construction,2022,construction_japan_penta_ocean_construction_2022,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,enhance and protect corporate social responsibilities,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",explicit_section,"When bidding ... we refrain from any action that could inhibit a fair bidding process, including violations of ... antitrust law",04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,brief_mention,We engage in fair and free competition,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP07,Соблюдать права интеллектуальные собственности конкурентов,brief_mention,conclude fair contracts with our partners,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP08,Не распространять ложную и порочащую информацию о конкурентах,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP09,Предостерегать конкурентов от нарушения данных принципов с их стороны.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,COMP10,Сообщать регулятору о замеченных неэтичных действиях конкурентов.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI01,Равные права всех акционеров и кредиторов на доступ к информации,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI02,"Организация собраний акционеров, максимально облегчающая доступ каждого акционера к участию в собрании",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI03,Максимально полное и своевременное раскрытие всей существенной информации для акционеров и кредиторов,brief_mention,Fair Disclosure of Corporate Information ... proactive and fair disclosure,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI04,Прозрачное проведение собраний и принятие решений компанией,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI05,Предотвращение инсайдерской торговли,explicit_section,zero tolerance for insider trading,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI06,Обоснованная дивидендная политика,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI07,Защита прав миноритарных акционеров,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoI08,Справедливое отношение к кредиторам компании при погашении долга,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoS01,Выбор поставщиков по критерию эффективности,explicit_section,conclude fair contracts with our partners,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoS02,Равный доступ всех поставщиков к информации и в участию в тендерах,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoS03,Отказ от злоупотребления рыночной властью по отношению к поставщикам,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoS04,Преимущества или квоты для социально ориентированных поставщиков и малого бизнеса при проведении тендеров,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoS05,"Своевременное информирование поставщиков о всех изменениях на стороне заказчика, которые влияют на исполнение текущих договоров и участие в будущих тендерах",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoS06,Ориентация на долгосрочное устойчивое партнерство с поставщиками,brief_mention,"maintain strong partnerships with specialty contractors, building materials suppliers",04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,CtoS07,"Отказ от манипулирования условиями тендера (технические задания, сроки, требования к поставщикам и т. п.) с целью создания преимуществ для поставщиков, которые не являются объективно более эффективными",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT01,Равный доступ всех работников к горячей линии и равные права на справедливое рассмотрение заявления,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT02,Сохранение конфиденциальности собранных материалов в ходе расследования,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT03,Запрет преследования заявителей,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT04,Гарантия анонимности заявителя и свидетелей,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",explicit_section,The company will take strict disciplinary action for failure to comply with the Code,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC01,Поддержание высокого уровня качества выполняемой работы,brief_mention,maintain a strict sense of ethics in doing good work,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC02,Сохранность и эффективное использование активов компании,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC03,Конфиденциальность и информационная безопасность (против утечек),absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),absent,,04.04.2026,GPT 5.3-Codex
